145,Clusmann,89,5,6,5,6,5,0,2023-08-27 12:58:09.467289
146,Clusmann,71,4,2,2,2,5,0,2023-08-27 12:58:55.334007
147,Clusmann,65,5,3,3,2,5,0,2023-08-27 13:00:11.126801
148,Clusmann,32,8,9,7,5,6,0,2023-08-27 13:01:00.522250
149,Clusmann,26,4,2,3,3,6,0,2023-08-27 13:01:51.607740
150,Clusmann,5,9,9,9,7,8,0,2023-08-27 13:02:39.135275
151,Clusmann,69,6,3,4,3,5,0,2023-08-27 13:03:38.036219
152,Clusmann,85,5,3,1,2,3,0,2023-08-27 13:04:31.271695
153,Clusmann,56,5,3,3,3,5,0,2023-08-27 13:05:15.441947
154,Clusmann,77,5,5,3,3,5,0,2023-08-27 13:06:02.500960
155,Clusmann,50,6,6,3,3,3,0,2023-08-27 13:10:20.541612
156,Clusmann,17,6,6,3,3,4,0,2023-08-27 13:11:08.977482
157,Clusmann,29,7,7,6,3,5,0,2023-08-27 13:12:10.046604
158,Clusmann,92,6,4,5,3,6,0,2023-08-27 13:13:29.426564
159,Clusmann,4,7,8,6,4,3,0,2023-08-27 13:16:01.388153
160,Clusmann,81,5,6,4,4,5,0,2023-08-27 13:17:04.532927
161,Clusmann,34,6,8,9,7,6,0,2023-08-27 13:17:50.779482
162,Clusmann,13,8,9,9,7,8,0,2023-08-27 13:19:02.698170
163,Clusmann,64,7,3,4,4,5,0,2023-08-27 13:20:03.072391
164,Clusmann,9,8,9,8,8,9,0,2023-08-27 20:48:20.478965
165,Clusmann,23,8,8,7,8,8,0,2023-08-27 20:49:10.318719
166,Clusmann,39,8,6,5,4,6,0,2023-08-27 20:50:12.287431
167,Clusmann,91,7,5,6,2,7,0,2023-08-27 20:51:10.615538
168,Clusmann,60,7,3,2,3,5,0,2023-08-27 20:51:52.705612
169,Clusmann,66,7,3,2,4,6,0,2023-08-27 20:52:31.308422
170,Clusmann,53,7,4,5,4,6,0,2023-08-27 20:53:15.270439
171,Clusmann,42,6,5,7,7,7,0,2023-08-27 20:54:13.185080
172,Clusmann,70,8,7,3,3,5,0,2023-08-27 20:55:29.605658
173,Clusmann,98,8,9,9,6,7,0,2023-08-27 20:56:10.029614
174,Clusmann,35,8,9,8,8,4,0,2023-08-27 20:57:32.266939
175,Clusmann,1,8,8,6,7,5,0,2023-08-27 20:58:18.459679
176,Clusmann,21,8,5,6,5,5,0,2023-08-27 20:59:02.614839
177,Clusmann,74,6,3,3,3,5,0,2023-08-27 21:00:01.639920
178,Clusmann,11,8,9,9,8,6,0,2023-08-28 08:06:07.510304
179,Clusmann,99,8,8,8,7,6,0,2023-08-28 08:06:44.087983
180,Clusmann,43,8,8,6,6,6,0,2023-08-28 08:07:27.160481
181,Clusmann,82,6,3,4,4,5,0,2023-08-28 08:08:37.776768
182,Clusmann,68,7,7,6,6,6,0,2023-08-28 08:10:18.153850
183,Clusmann,94,7,7,7,7,7,0,2023-08-28 08:11:36.079750
184,Clusmann,51,7,6,6,6,6,0,2023-08-28 08:12:28.558091
185,Clusmann,31,7,6,5,5,6,0,2023-08-28 08:13:21.120885
186,Clusmann,2,7,7,6,6,6,0,2023-08-28 08:25:06.672122
187,Clusmann,45,7,8,8,7,6,0,2023-08-28 08:26:03.407672
188,Clusmann,25,8,7,6,6,6,0,2023-08-28 08:28:11.260992
